time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/std,train/learning_rate,train/entropy_loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/loss,train/explained_variance,train/value_loss,train/approx_kl,train/clip_fraction
456,3006464,200,6587,1468,-145.4227461,0.112447038,0.0003,0.759542994,14670,0.2,0.007675099,0.21117942,0.996740738,0.72869126,0.019661102,0.180371094
456,3008512,200,6592,1469,-145.3812329,0.110795096,0.0003,0.772656621,14680,0.2,0.007949299,-0.001442231,0.996249103,0.282830844,0.02601355,0.261962891
456,3010560,200,6597,1470,-151.407277,0.111848295,0.0003,0.7777537,14690,0.2,0.001468831,0.206426471,0.994869191,1.474403585,0.00956401,0.17421875
456,3012608,200,6600,1471,-157.0409938,0.113225155,0.0003,0.766481983,14700,0.2,0.005952585,0.029036399,0.986134524,2.277961719,0.07286661,0.200195313
456,3014656,200,6603,1472,-161.7310946,0.11233104,0.0003,0.761632877,14710,0.2,0.006903396,0.046404019,0.999191512,0.220131315,0.032791536,0.166650391
456,3016704,200,6608,1473,-156.9505027,0.112924397,0.0003,0.763417537,14720,0.2,0.008410593,0.031653758,0.996154359,0.379516173,0.022864267,0.2140625
456,3018752,200,6612,1474,-151.9916683,0.114077643,0.0003,0.756685994,14730,0.2,0.004689548,0.191730902,0.996748379,0.835665833,0.020170897,0.170068359
456,3020800,200,6617,1475,-148.9795233,0.113362454,0.0003,0.755327068,14740,0.2,0.001086092,0.031352852,0.997812034,0.805144127,0.02344325,0.129589844
456,3022848,200,6622,1476,-150.8491542,0.113716476,0.0003,0.755841299,14750,0.2,0.000609918,-0.017423591,0.999222632,0.256813738,0.03738437,0.166259766
456,3024896,200,6627,1477,-148.150708,0.112469129,0.0003,0.758596322,14760,0.2,0.004826841,0.261261225,0.995543855,1.008364425,0.013443052,0.184765625
456,3026944,200,6631,1478,-150.8048022,0.111557692,0.0003,0.770809136,14770,0.2,0.002612681,0.037260592,0.999446603,0.127760198,0.03932052,0.159521484
456,3028992,200,6636,1479,-151.1414758,0.111611634,0.0003,0.773766181,14780,0.2,0.00300262,0.08426737,0.98622995,4.4251886,0.011586465,0.234716797
456,3031040,200,6641,1480,-157.562955,0.113441944,0.0003,0.7662494,14790,0.2,0.000607224,0.083166659,0.997970875,0.438683695,0.029560573,0.1125
456,3033088,200,6645,1481,-156.7160611,0.113236271,0.0003,0.758277558,14800,0.2,0.00254858,0.068214513,0.999422907,0.271619864,0.04261054,0.196337891
456,3035136,200,6649,1482,-158.3841511,0.114109106,0.0003,0.754626786,14810,0.2,0.006550569,0.021277294,0.999668442,0.135694146,0.021504689,0.162158203
456,3037184,200,6654,1483,-161.0897159,0.114789039,0.0003,0.748376036,14820,0.2,0.012485546,0.04869353,0.996632326,0.662673539,0.036751598,0.194921875
456,3039232,200,6659,1484,-164.9163102,0.113191389,0.0003,0.752060813,14830,0.2,0.002495597,0.106102295,0.994684569,0.840056939,0.017158754,0.151513672
456,3041280,200,6663,1485,-164.1226884,0.112544179,0.0003,0.763135341,14840,0.2,0.003194006,0.999369442,0.987144476,13.79069313,0.011618375,0.101660156
456,3043328,200,6668,1486,-158.4116465,0.114119887,0.0003,0.757993362,14850,0.2,0.005208954,1.266260743,0.995622624,1.744953711,0.016991375,0.166796875
456,3045376,200,6673,1487,-161.9205088,0.118444107,0.0003,0.73133836,14860,0.2,0.017368727,0.015367168,0.990627269,0.739606071,0.063316725,0.245166016
456,3047424,200,6677,1488,-159.3724884,0.118210994,0.0003,0.712931035,14870,0.2,0.007183951,1.140005231,0.998038998,2.028731619,0.03721059,0.193066406
456,3049472,200,6681,1489,-154.730493,0.115616247,0.0003,0.726978654,14880,0.2,0.003637245,0.032451674,0.996201279,0.320308358,0.02856154,0.154541016
456,3051520,200,6686,1490,-152.3833283,0.115383111,0.0003,0.738734797,14890,0.2,0.00527469,0.112665355,0.998134768,0.340712608,0.038383868,0.151367188
456,3053568,200,6690,1491,-151.4097233,0.115775958,0.0003,0.739890821,14900,0.2,-0.000963631,0.124576956,0.996630097,1.900166986,0.007715227,0.127197266
456,3055616,200,6695,1492,-149.160037,0.117282979,0.0003,0.728928048,14910,0.2,-0.003364257,-0.012055049,0.99888104,0.160452111,0.035349347,0.13671875
456,3057664,200,6700,1493,-143.2738995,0.11956232,0.0003,0.714626971,14920,0.2,0.005409287,0.008165342,0.999574403,0.065630722,0.032502808,0.178515625
456,3059712,200,6704,1494,-135.8439724,0.118189573,0.0003,0.709335994,14930,0.2,0.001120614,0.018535588,0.999844574,0.073017426,0.01776006,0.137939453
456,3061760,200,6709,1495,-136.997153,0.118026473,0.0003,0.718526983,14940,0.2,0.005735004,0.405480981,0.987025435,0.583296221,0.049389288,0.203027344
456,3063808,200,6713,1496,-133.6051426,0.11725159,0.0003,0.72352902,14950,0.2,0.013412173,0.063370571,0.998734101,0.174417467,0.033390693,0.162304688
456,3065856,200,6718,1497,-132.1417988,0.115336023,0.0003,0.730713674,14960,0.2,0.000796907,0.0052559,0.995444647,0.386083533,0.017308157,0.1484375
456,3067904,200,6723,1498,-135.9303415,0.114810228,0.0003,0.743173388,14970,0.2,0.004389924,0.040978115,0.999514136,0.097391384,0.014652894,0.141015625
456,3069952,200,6728,1499,-135.5029104,0.116194725,0.0003,0.736733163,14980,0.2,-0.001143374,0.135682523,0.999862255,0.090535839,0.022186792,0.114892578
456,3072000,200,6733,1500,-132.6197997,0.116109662,0.0003,0.73290415,14990,0.2,0.002685639,0.005490124,0.999852418,0.09137164,0.020074928,0.163671875
456,3074048,200,6738,1501,-133.8793054,0.115029983,0.0003,0.737908421,15000,0.2,0.002997641,0.067041114,0.99839696,0.205290296,0.014927704,0.112939453
456,3076096,200,6743,1502,-146.1320145,0.116922989,0.0003,0.736838361,15010,0.2,0.000898476,0.198604643,0.989509228,0.952980803,0.019193497,0.12421875
456,3078144,200,6747,1503,-144.7503968,0.117859162,0.0003,0.7230763,15020,0.2,0.00778808,0.07956516,0.996838778,0.886619457,0.011374462,0.179736328
456,3080192,200,6752,1504,-148.0411196,0.117338032,0.0003,0.720352131,15030,0.2,0.003304105,0.054742865,0.992631522,0.42625994,0.016117562,0.140185547
456,3082240,200,6757,1505,-152.2019234,0.117506392,0.0003,0.722338349,15040,0.2,-0.00445543,0.060567938,0.999580531,0.364079765,0.03018159,0.168115234
456,3084288,200,6762,1506,-161.6795158,0.118006952,0.0003,0.718416471,15050,0.2,-0.002799434,0.293741465,0.997913274,0.976166001,0.022773523,0.154052734
456,3086336,200,6767,1507,-161.4124616,0.119973138,0.0003,0.709568302,15060,0.2,-0.005837467,0.030626502,0.998486078,0.335612449,0.032658882,0.154589844
456,3088384,200,6772,1508,-166.5268568,0.118668191,0.0003,0.704687569,15070,0.2,0.001339527,0.07257963,0.99965697,0.074356219,0.038561333,0.262402344
456,3090432,200,6776,1509,-161.8285418,0.118072584,0.0003,0.713662067,15080,0.2,-0.001857532,0.782849371,0.999355603,0.651439263,0.037010618,0.175878906
455,3092480,200,6781,1510,-166.4273416,0.119814597,0.0003,0.711140541,15090,0.2,-0.000637673,-0.00808013,0.991721813,0.731717215,0.12765834,0.202978516
455,3094528,200,6786,1511,-167.8490265,0.118324675,0.0003,0.707096338,15100,0.2,0.00561314,0.201650351,0.998579659,0.642621822,0.02562736,0.170947266
455,3096576,200,6791,1512,-168.6712946,0.117839217,0.0003,0.715870272,15110,0.2,-0.006957934,0.032999177,0.998246444,0.393048983,0.07248095,0.138378906
455,3098624,200,6795,1513,-168.7841847,0.118618235,0.0003,0.715412803,15120,0.2,0.002972784,-0.008067428,0.991522234,1.428065141,0.017325053,0.255957031
455,3100672,200,6800,1514,-165.6114543,0.118767172,0.0003,0.709805997,15130,0.2,0.008819896,-0.016961612,0.999789359,0.057294849,0.09895958,0.182763672
455,3102720,200,6805,1515,-166.2417165,0.116357744,0.0003,0.721504249,15140,0.2,-0.005798621,-0.006323187,0.993782777,0.622641365,0.0560041,0.187109375
456,3104768,200,6808,1516,-162.1290186,0.117969424,0.0003,0.72686414,15150,0.2,-0.001835823,0.293846756,0.992544839,2.221009461,0.02951686,0.157958984
456,3106816,200,6811,1517,-162.9261189,0.118900612,0.0003,0.713451798,15160,0.2,0.008419767,0.106186979,0.997639688,0.342961455,0.038059413,0.186865234
456,3108864,200,6816,1518,-166.2163449,0.118889049,0.0003,0.710261562,15170,0.2,0.002442067,0.060335178,0.993420667,0.621128869,0.021647513,0.177050781
456,3110912,200,6820,1519,-164.9925132,0.1199397,0.0003,0.705760818,15180,0.2,0.003128621,0.013980129,0.999674824,0.212708919,0.031485043,0.166308594
456,3112960,200,6825,1520,-157.9048172,0.121748969,0.0003,0.690857876,15190,0.2,-0.000395905,0.093187831,0.999625484,0.150883066,0.028088804,0.259277344
456,3115008,200,6830,1521,-155.6573047,0.122877583,0.0003,0.679186664,15200,0.2,-0.000332115,0.003893401,0.999773528,0.061681628,0.028484844,0.162744141
456,3117056,200,6834,1522,-159.9768116,0.123455904,0.0003,0.676241106,15210,0.2,-0.003926806,0.08735995,0.997535974,0.623830996,0.038606893,0.117919922
456,3119104,200,6839,1523,-167.5784658,0.123981327,0.0003,0.673493,15220,0.2,0.003920306,0.170523703,0.99196894,1.755285434,0.015236748,0.133203125
456,3121152,200,6844,1524,-164.8917319,0.124565944,0.0003,0.664711323,15230,0.2,-0.0007445,2.22999835,0.993990114,3.71511179,0.026691234,0.180566406
456,3123200,200,6849,1525,-167.3926331,0.125167117,0.0003,0.656509921,15240,0.2,0.006484105,0.090018488,0.999215596,0.101239858,0.032328438,0.153027344
456,3125248,200,6853,1526,-165.015482,0.125326738,0.0003,0.658393534,15250,0.2,-0.001693628,1.795071363,0.987190483,11.02927882,0.00859409,0.091992188
456,3127296,200,6857,1527,-166.2207465,0.122771718,0.0003,0.668437868,15260,0.2,-0.001809048,0.272808224,0.99302077,0.810239024,0.02745637,0.142773438
456,3129344,200,6862,1528,-166.0206233,0.123077512,0.0003,0.677892592,15270,0.2,0.008283208,0.168002129,0.991369902,2.086197386,0.057942737,0.190722656
456,3131392,200,6866,1529,-170.2908487,0.124314524,0.0003,0.66861349,15280,0.2,0.005595815,0.019278422,0.993078301,1.878403615,0.08259433,0.198486328
456,3133440,200,6870,1530,-175.69949,0.124429807,0.0003,0.66300774,15290,0.2,0.009388145,0.012985974,0.999373671,0.129678094,0.028949572,0.1859375
456,3135488,200,6875,1531,-167.2187659,0.126459196,0.0003,0.65846794,15300,0.2,0.000336357,0.212129354,0.99896003,0.398345129,0.019089613,0.141455078
456,3137536,200,6879,1532,-158.9498804,0.127699628,0.0003,0.640939469,15310,0.2,0.004599539,0.078686044,0.999695254,0.080093488,0.030089956,0.217333984
456,3139584,200,6882,1533,-154.9358797,0.128237948,0.0003,0.635353102,15320,0.2,0.001872201,0.007134117,0.999797231,0.093681806,0.026335064,0.156835938
456,3141632,200,6887,1534,-153.4495565,0.129899472,0.0003,0.629575153,15330,0.2,0.001635398,0.003664685,0.999459449,0.166177627,0.025676023,0.146435547
456,3143680,200,6891,1535,-149.66701,0.127667204,0.0003,0.628789926,15340,0.2,0.004561951,0.034264337,0.979586806,0.683668983,0.010619402,0.215332031
456,3145728,200,6896,1536,-149.6985957,0.124760382,0.0003,0.650296689,15350,0.2,-0.002211305,0.021746293,0.999275812,0.215455122,0.025334716,0.15234375
456,3147776,200,6900,1537,-150.6999294,0.127402306,0.0003,0.651841249,15360,0.2,0.002773463,0.072407931,0.999874309,0.073815737,0.016226895,0.186865234
456,3149824,200,6905,1538,-152.4060444,0.127383277,0.0003,0.641594607,15370,0.2,0.003145426,1.304140091,0.986283666,3.018383133,0.019072393,0.116943359
456,3151872,200,6909,1539,-151.2336948,0.127336398,0.0003,0.641774669,15380,0.2,-0.000902934,0.029504783,0.992963986,4.746808744,0.030366577,0.141259766
456,3153920,200,6914,1540,-148.0401434,0.12588203,0.0003,0.64576381,15390,0.2,-0.005724804,0.016967453,0.999700501,0.133107042,0.028493505,0.179394531
456,3155968,200,6918,1541,-160.0722359,0.125888303,0.0003,0.654543311,15400,0.2,0.00086879,1.288812518,0.986174658,2.914744719,0.027261171,0.162792969
456,3158016,200,6922,1542,-162.9305666,0.126899883,0.0003,0.650825288,15410,0.2,-0.000438776,0.589556694,0.989477254,1.592305145,0.026614197,0.125732422
456,3160064,200,6926,1543,-169.9642348,0.12651439,0.0003,0.646775921,15420,0.2,0.005267351,8.255220413,0.995509975,5.132361915,0.029262913,0.127197266
456,3162112,200,6931,1544,-170.3076672,0.125700727,0.0003,0.650574753,15430,0.2,0.000235112,0.308918864,0.989029144,1.635406653,0.028252132,0.162451172
456,3164160,200,6936,1545,-170.8406661,0.124529026,0.0003,0.65987307,15440,0.2,0.007564811,0.051189054,0.993119194,0.74343483,0.05169636,0.189013672
456,3166208,200,6941,1546,-172.3774728,0.125195801,0.0003,0.6596875,15450,0.2,0.003033519,-0.013795346,0.99667683,0.341416424,0.05292345,0.260400391
456,3168256,200,6946,1547,-163.3016977,0.125929102,0.0003,0.655908096,15460,0.2,-0.000592889,0.105564207,0.98778309,1.617352274,0.0235041,0.156640625
456,3170304,200,6950,1548,-163.9858386,0.122917727,0.0003,0.661562209,15470,0.2,-0.005193172,0.053181801,0.99582252,0.542309428,0.013976775,0.111669922
456,3172352,200,6954,1549,-171.7934981,0.123475887,0.0003,0.675879234,15480,0.2,0.001375779,2.493063211,0.995499499,2.012511168,0.014973655,0.154931641
456,3174400,200,6958,1550,-164.8603919,0.125043914,0.0003,0.666418406,15490,0.2,0.000233146,0.167062387,0.999078465,0.446924532,0.026181113,0.185742188
456,3176448,200,6961,1551,-169.4909409,0.127014935,0.0003,0.65515912,15500,0.2,-0.000695524,0.13488476,0.997926117,0.231398934,0.0300389,0.162011719
456,3178496,200,6964,1552,-174.4011689,0.127861202,0.0003,0.64198213,15510,0.2,0.006530688,0.133735776,0.995132184,1.625777522,0.023271453,0.118505859
456,3180544,200,6969,1553,-172.4335329,0.129003912,0.0003,0.634633385,15520,0.2,0.002955955,0.188210592,0.997658714,0.4706446,0.018197509,0.153076172
456,3182592,200,6974,1554,-172.0685846,0.130246222,0.0003,0.624877311,15530,0.2,0.007073525,0.099155039,0.981993444,2.994784688,0.009927471,0.150878906
456,3184640,200,6978,1555,-178.0136912,0.130631998,0.0003,0.620103295,15540,0.2,-0.002805342,0.09763886,0.995522507,2.190440768,0.024348088,0.133398438
456,3186688,200,6984,1556,-183.945444,0.13067846,0.0003,0.613552073,15550,0.2,0.00165461,0.318690479,0.997545644,2.228310332,0.02635484,0.201367188
456,3188736,200,6988,1557,-184.8238181,0.134774432,0.0003,0.600386994,15560,0.2,0.00568041,0.041697521,0.999590201,0.147484813,0.023502484,0.209423828
456,3190784,200,6993,1558,-179.3858254,0.137139946,0.0003,0.576623756,15570,0.2,0.008797029,0.092312925,0.999389093,0.149175207,0.014535033,0.152587891
456,3192832,200,6998,1559,-175.8232801,0.135856688,0.0003,0.570772041,15580,0.2,-0.00676865,0.020504629,0.999748928,0.084230046,0.03253656,0.158886719
456,3194880,200,7003,1560,-177.1841019,0.136639953,0.0003,0.574127172,15590,0.2,0.00225064,5.031117916,0.992354975,9.442688675,0.058470063,0.176025391
456,3196928,200,7007,1561,-168.9591419,0.133765563,0.0003,0.579040048,15600,0.2,-0.003821691,0.019407306,0.996148444,0.78337645,0.018657455,0.102636719
456,3198976,200,7012,1562,-160.1061641,0.133114353,0.0003,0.594051114,15610,0.2,0.003361168,0.072838932,0.988690086,1.746729442,0.023804069,0.136962891
456,3201024,200,7016,1563,-161.3171643,0.134228736,0.0003,0.593701235,15620,0.2,-9.10E-05,0.016325798,0.999867536,0.056617951,0.041499484,0.164208984
456,3203072,200,7021,1564,-160.8593985,0.13551496,0.0003,0.583363271,15630,0.2,0.00159984,0.134037346,0.998586852,0.340794021,0.031525966,0.172363281
456,3205120,200,7025,1565,-157.5723182,0.134919181,0.0003,0.578086183,15640,0.2,-0.004564476,0.001999505,0.99991665,0.079911904,0.028839722,0.187597656
456,3207168,200,7030,1566,-157.4065821,0.134270102,0.0003,0.586643327,15650,0.2,0.002186843,0.031421453,0.980139013,1.193643447,0.016134346,0.160400391
456,3209216,200,7034,1567,-158.731375,0.136712343,0.0003,0.577106531,15660,0.2,-0.002707848,0.022921372,0.997958842,0.321032246,0.015906237,0.137255859
456,3211264,200,7037,1568,-153.6030638,0.134853557,0.0003,0.575981545,15670,0.2,-0.000150254,0.023668637,0.996150983,0.39682135,0.027876783,0.16484375
456,3213312,200,7042,1569,-152.0619676,0.140554532,0.0003,0.560111358,15680,0.2,0.003671145,0.004800935,0.999940817,0.028060008,0.010387976,0.117236328
456,3215360,200,7046,1570,-148.426321,0.139995128,0.0003,0.546619871,15690,0.2,0.003189881,0.082456082,0.997935516,0.316772107,0.027499804,0.238378906
456,3217408,200,7050,1571,-148.0374818,0.14142713,0.0003,0.540347304,15700,0.2,0.001224403,0.00990303,0.999732266,0.063807623,0.01717183,0.148046875
456,3219456,200,7054,1572,-155.9039614,0.142190665,0.0003,0.533612758,15710,0.2,0.00626155,-0.008073921,0.996726381,0.449497798,0.016050804,0.153564453
456,3221504,200,7058,1573,-155.4198956,0.141548008,0.0003,0.532844494,15720,0.2,-0.003331087,0.461382806,0.998776132,0.890324452,0.025591254,0.126367188
456,3223552,200,7063,1574,-148.9319438,0.141385838,0.0003,0.537521685,15730,0.2,-0.00068898,0.059430052,0.998674393,0.254065083,0.028143676,0.149853516
456,3225600,200,7067,1575,-153.0454065,0.141280189,0.0003,0.536084914,15740,0.2,-0.001652333,0.006826144,0.998906668,0.18568352,0.024318077,0.169824219
456,3227648,200,7072,1576,-156.2232082,0.140774727,0.0003,0.539830432,15750,0.2,-0.001560269,0.05546435,0.998268511,0.433147273,0.03029689,0.156738281
456,3229696,200,7076,1577,-161.2497937,0.140810698,0.0003,0.54177037,15760,0.2,0.000311509,2.006712198,0.985810949,3.315799813,0.009243662,0.161523438
456,3231744,200,7081,1578,-170.9371893,0.142614722,0.0003,0.534512171,15770,0.2,0.002964808,0.074377701,0.997339898,0.594408082,0.025001433,0.107861328
456,3233792,200,7085,1579,-174.4439882,0.142901778,0.0003,0.528934991,15780,0.2,0.000369438,0.222723961,0.992904065,5.415307785,0.027021056,0.173583984
456,3235840,200,7090,1580,-179.6854743,0.142559662,0.0003,0.528366481,15790,0.2,-0.001141717,0.066845462,0.995268666,0.61165192,0.014402511,0.112158203
456,3237888,200,7095,1581,-175.4613061,0.144109145,0.0003,0.524113826,15800,0.2,0.001924903,0.02816008,0.998449731,0.32264695,0.025907345,0.145556641
456,3239936,200,7099,1582,-166.2441396,0.145547017,0.0003,0.514187242,15810,0.2,0.006871558,1.140211701,0.990303738,2.421422879,0.015899444,0.096533203
456,3241984,200,7104,1583,-172.5416352,0.141321436,0.0003,0.524708195,15820,0.2,-0.004090611,-0.024333503,0.99852437,0.123455648,0.040491804,0.191845703
456,3244032,200,7109,1584,-176.2095207,0.138751343,0.0003,0.547208465,15830,0.2,0.000727376,0.239281178,0.998281565,0.439287804,0.016004423,0.111962891
456,3246080,200,7113,1585,-179.1059357,0.140275538,0.0003,0.551515457,15840,0.2,0.002574503,0.37778908,0.994981314,1.445488438,0.013313372,0.11796875
456,3248128,200,7118,1586,-171.9436464,0.141351134,0.0003,0.540920044,15850,0.2,0.002790552,0.043163814,0.992710638,0.517626914,0.020683497,0.151806641
456,3250176,200,7123,1587,-164.2604876,0.140855059,0.0003,0.538300194,15860,0.2,0.004097963,0.169246987,0.994537316,0.997688315,0.029791735,0.148193359
456,3252224,200,7127,1588,-169.6695912,0.142932445,0.0003,0.533792033,15870,0.2,0.010663834,0.018041126,0.999655812,0.116585561,0.0178257,0.112548828
456,3254272,200,7132,1589,-171.2198785,0.143738821,0.0003,0.523691561,15880,0.2,-0.002228553,0.332674593,0.993763087,1.902070622,0.023014082,0.092822266
456,3256320,200,7136,1590,-176.4086381,0.141406015,0.0003,0.52584525,15890,0.2,-0.001510044,0.071202397,0.995774361,1.132942406,0.03044603,0.142822266
456,3258368,200,7141,1591,-181.1780751,0.139297754,0.0003,0.540034434,15900,0.2,0.002801463,0.128992826,0.99947785,0.142096393,0.015724223,0.130615234
456,3260416,200,7145,1592,-183.357799,0.141533896,0.0003,0.544978995,15910,0.2,-0.001660852,0.121332355,0.994933949,0.89405036,0.019917194,0.103613281
456,3262464,200,7150,1593,-194.033297,0.140109524,0.0003,0.540941378,15920,0.2,0.001548114,0.080211438,0.997755973,0.207707058,0.027249351,0.184716797
456,3264512,200,7154,1594,-188.9581478,0.140373215,0.0003,0.545472746,15930,0.2,-0.000821973,29.96752167,0.896080144,102.018677,0.002126559,0.048144531
456,3266560,200,7159,1595,-196.1377959,0.141324028,0.0003,0.540879817,15940,0.2,0.001764869,0.173352778,0.974673076,3.669523789,0.01067488,0.096435547
456,3268608,200,7163,1596,-206.3917678,0.14149566,0.0003,0.537290815,15950,0.2,-0.001261444,117.7144394,0.891108193,135.5498349,0.005541028,0.039941406
456,3270656,200,7168,1597,-221.3946006,0.141331583,0.0003,0.537224877,15960,0.2,-0.00181773,11.8677969,0.95409175,104.6230348,0.00895302,0.046386719
456,3272704,200,7173,1598,-225.7502246,0.141255885,0.0003,0.537941208,15970,0.2,-0.004261223,45.7545166,0.949437607,313.8259836,0.004878311,0.026123047
456,3274752,200,7177,1599,-233.2272222,0.141381875,0.0003,0.537775679,15980,0.2,-0.001261356,44.26515961,0.961860221,229.5932793,0.002332479,0.020361328
456,3276800,200,7182,1600,-232.9385729,0.141488463,0.0003,0.537014088,15990,0.2,-0.003193367,75.98591614,0.960582547,313.0993691,0.002167518,0.01015625
456,3278848,200,7186,1601,-235.4458405,0.141546577,0.0003,0.536525332,16000,0.2,-0.004138594,89.69592285,0.963755608,263.6138677,0.00319686,0.023828125
456,3280896,200,7191,1602,-257.9887622,0.142270386,0.0003,0.533930557,16010,0.2,-0.005193048,131.1096497,0.971117014,178.1604747,0.006559562,0.037597656
456,3282944,200,7195,1603,-249.508105,0.14228031,0.0003,0.531005663,16020,0.2,-0.005957703,345.7971497,0.979003824,267.9103964,0.004584377,0.048339844
456,3284992,200,7199,1604,-254.3404802,0.142283961,0.0003,0.530548151,16030,0.2,-0.002282636,313.0441895,0.964809142,246.4186345,0.035670362,0.139404297
456,3287040,200,7204,1605,-240.2603749,0.143863231,0.0003,0.527567407,16040,0.2,-0.000351236,3.830041647,0.901118964,61.01475093,0.02502559,0.132714844
456,3289088,200,7209,1606,-235.6362301,0.144408301,0.0003,0.517406653,16050,0.2,0.013358532,6.733532429,0.907649927,31.76649687,0.030595321,0.144970703
456,3291136,200,7213,1607,-223.1671644,0.143422052,0.0003,0.518731619,16060,0.2,0.003691008,0.393633127,0.974818058,15.11834603,0.012640737,0.096777344
456,3293184,200,7218,1608,-218.0016414,0.142309546,0.0003,0.526934453,16070,0.2,0.004472144,0.76591146,0.99502407,3.465391103,0.03803,0.179345703
456,3295232,200,7223,1609,-208.4889519,0.141951784,0.0003,0.531904024,16080,0.2,-0.000611067,1.953573227,0.988556344,6.441392614,0.015191212,0.159765625
456,3297280,200,7227,1610,-204.5668381,0.138890997,0.0003,0.544877936,16090,0.2,0.000683145,0.972311437,0.992338879,3.296107003,0.029993802,0.176513672
456,3299328,200,7232,1611,-198.6812096,0.140992954,0.0003,0.547536749,16100,0.2,-0.006671564,0.847218215,0.997225009,1.564372585,0.036802195,0.156835938
456,3301376,200,7237,1612,-177.7069266,0.142619014,0.0003,0.535749429,16110,0.2,0.002989209,0.473051161,0.995807026,1.278506164,0.032052044,0.219433594
456,3303424,200,7241,1613,-174.7894888,0.141345471,0.0003,0.533108845,16120,0.2,0.004163998,0.449696839,0.993586843,2.132549716,0.063301325,0.187255859
456,3305472,200,7246,1614,-172.2563745,0.143050805,0.0003,0.530282182,16130,0.2,0.004762544,0.140746564,0.998579251,1.302867626,0.05307904,0.147021484
456,3307520,200,7251,1615,-170.2394046,0.141576633,0.0003,0.530439642,16140,0.2,0.001580975,0.223830372,0.988351687,3.211437637,0.023829324,0.129980469
456,3309568,200,7255,1616,-169.1541497,0.142314389,0.0003,0.53280283,16150,0.2,0.005061201,0.44998017,0.993945685,1.429916538,0.026388539,0.199511719
456,3311616,200,7260,1617,-159.3018029,0.144518569,0.0003,0.522560433,16160,0.2,0.006583333,0.014215484,0.99913395,0.334136262,0.035312466,0.234375
456,3313664,200,7265,1618,-153.3359261,0.144222304,0.0003,0.516459642,16170,0.2,0.005213948,0.247516215,0.971543096,3.604823472,0.014960771,0.234814453
456,3315712,200,7269,1619,-149.9089912,0.145255327,0.0003,0.512496342,16180,0.2,-0.004414634,0.344846755,0.996273038,0.948240292,0.022095876,0.099560547
456,3317760,200,7274,1620,-143.804185,0.142579138,0.0003,0.519344728,16190,0.2,0.001542056,0.168392077,0.993335342,0.758485799,0.020925933,0.152783203
456,3319808,200,7278,1621,-143.8618241,0.141277984,0.0003,0.531588282,16200,0.2,-0.003017975,0.03356063,0.998481221,0.780906858,0.027216505,0.167675781
456,3321856,200,7283,1622,-140.7765324,0.139098644,0.0003,0.545541608,16210,0.2,0.001137651,0.107194699,0.992277586,1.592894805,0.01780986,0.197509766
456,3323904,200,7288,1623,-139.5911564,0.139234751,0.0003,0.553490529,16220,0.2,0.000100362,0.988462031,0.964831237,18.99799266,0.015846951,0.122460938
456,3325952,200,7293,1624,-131.2708165,0.137891412,0.0003,0.555100239,16230,0.2,0.008010503,0.023702154,0.998308492,0.371393441,0.023782108,0.186279297
456,3328000,200,7298,1625,-136.8371545,0.135466397,0.0003,0.570238087,16240,0.2,0.001097623,0.053267531,0.998945351,0.234538014,0.039948463,0.177783203
455,3330048,200,7303,1626,-141.5930156,0.134386569,0.0003,0.582474062,16250,0.2,-0.003272719,0.390930504,0.990675358,1.684545319,0.02933869,0.158300781
455,3332096,200,7308,1627,-137.5518956,0.132422328,0.0003,0.595951051,16260,0.2,-0.00019935,0.343766063,0.99737799,0.766465929,0.018026456,0.122705078
455,3334144,200,7312,1628,-150.214002,0.134416044,0.0003,0.596775534,16270,0.2,0.00305527,-0.001987201,0.984261548,1.36016269,0.12259039,0.22109375
455,3336192,200,7317,1629,-152.5709307,0.134274289,0.0003,0.588326204,16280,0.2,0.01025326,1.656170964,0.836320579,147.223705,0.007743339,0.189648438
455,3338240,200,7322,1630,-158.3316357,0.134147659,0.0003,0.588711939,16290,0.2,0.001029221,0.751480281,0.980440257,5.637336604,0.014477195,0.077539063
455,3340288,200,7327,1631,-169.0585253,0.133620024,0.0003,0.591448766,16300,0.2,0.000633419,28.21574974,0.972092612,33.49477549,0.010695796,0.070263672
455,3342336,200,7331,1632,-170.3499788,0.134158254,0.0003,0.591994262,16310,0.2,0.007868094,1.395943522,0.936016321,52.08455185,0.015574369,0.064160156
455,3344384,200,7335,1633,-183.6716557,0.131677166,0.0003,0.598874573,16320,0.2,0.007742884,0.185720578,0.948110308,11.64690298,0.035831805,0.143212891
455,3346432,200,7340,1634,-182.7787458,0.131796032,0.0003,0.60796711,16330,0.2,-0.003403257,16.77229118,0.923546247,146.3080253,0.004839396,0.059277344
455,3348480,200,7345,1635,-211.2223294,0.132014319,0.0003,0.60730089,16340,0.2,0.002995102,3.409702063,0.951095294,61.95198747,0.026803412,0.144140625
455,3350528,200,7350,1636,-209.8721981,0.132262424,0.0003,0.605335093,16350,0.2,-0.001636363,59.22978592,0.931643642,186.0096898,0.003571997,0.021484375
455,3352576,200,7354,1637,-217.077977,0.132794514,0.0003,0.601542342,16360,0.2,0.014520488,1.122963071,0.971400872,4.332391278,0.20368242,0.254345703
